,X,DOSE,DOSE_UNIT,RECOMP_DOSE
19453,3017292018,0,fEM,0
19454,3017292017,0,fEM,0
19455,3017290003,10,fEM,10
19456,3017290002,10,fEM,10
19457,3017290001,2,fEM,2
19458,3017289030,2,fEM,2
19459,3017289029,0.4,fEM,0.4
19460,3017289028,0.4,fEM,0.4
19461,3017289027,0,fEM,0
19462,3017289026,0,fEM,0
19463,3017289025,10,fEM,10
19464,3017289024,10,fEM,10
19465,3017289023,2,fEM,2
19466,3017289022,2,fEM,2
19467,3017289021,0.4,fEM,0.4
19468,3017289020,0.4,fEM,0.4
19469,3017289019,0,fEM,0
19470,3017289018,0,fEM,0
19471,3017289017,10,fEM,10
19472,3017289016,10,fEM,10
19473,3017289015,2,fEM,2
19474,3017289014,2,fEM,2
19475,3017289013,0.4,fEM,0.4
19476,3017289012,0.4,fEM,0.4
19477,3017289011,0,fEM,0
19478,3017289010,0,fEM,0
19479,3017284019,0,fEM,0
19480,3017284015,200,fEM,200
19481,3017284014,200,fEM,200
19482,3017284013,40,fEM,40
19483,3017284012,40,fEM,40
19484,3017284011,8,fEM,8
19485,3017284010,8,fEM,8
19486,3017284009,0,fEM,0
19487,3017284008,0,fEM,0
19488,3017284007,200,fEM,200
19489,3017284006,200,fEM,200
19490,3017284005,40,fEM,40
19491,3017284004,40,fEM,40
19492,3017284003,8,fEM,8
19493,3017284002,8,fEM,8
19494,3017284001,0,fEM,0
19495,3017283030,0,fEM,0
19496,3017283029,200,fEM,200
19497,3017283028,200,fEM,200
19498,3017283027,40,fEM,40
19499,3017283026,40,fEM,40
19500,3017283025,8,fEM,8
19501,3017283024,8,fEM,8
19502,3017283023,0,fEM,0
19503,3017283022,0,fEM,0
19504,3017282007,250,fEM,250
19505,3017282006,250,fEM,250
19506,3017282005,50,fEM,50
19507,3017282004,50,fEM,50
19508,3017282003,10,fEM,10
19509,3017282002,10,fEM,10
19510,3017282001,0,fEM,0
19511,3017281030,0,fEM,0
19512,3017281029,250,fEM,250
19513,3017281028,250,fEM,250
19514,3017281027,50,fEM,50
19515,3017281026,50,fEM,50
19516,3017281025,10,fEM,10
19517,3017281024,10,fEM,10
19518,3017281023,0,fEM,0
19519,3017281022,0,fEM,0
19520,3017281021,250,fEM,250
19521,3017281020,250,fEM,250
19522,3017281019,50,fEM,50
19523,3017281018,50,fEM,50
19524,3017281017,10,fEM,10
19525,3017281016,10,fEM,10
19526,3017281015,0,fEM,0
19527,3017281014,0,fEM,0
19528,3017280019,1000,fEM,1000
19529,3017280018,1000,fEM,1000
19530,3017280017,200,fEM,200
19531,3017280016,200,fEM,200
19532,3017280015,40,fEM,40
19533,3017280014,40,fEM,40
19534,3017280013,0,fEM,0
19535,3017280012,0,fEM,0
19536,3017280011,1000,fEM,1000
19537,3017280010,1000,fEM,1000
19538,3017280009,200,fEM,200
19539,3017280008,200,fEM,200
19540,3017280007,40,fEM,40
19541,3017280006,40,fEM,40
19542,3017280005,0,fEM,0
19543,3017280004,0,fEM,0
19544,3017280003,1000,fEM,1000
19545,3017280002,1000,fEM,1000
19546,3017280001,200,fEM,200
19547,3017279030,200,fEM,200
19548,3017279029,40,fEM,40
19549,3017279028,40,fEM,40
19550,3017279027,0,fEM,0
19551,3017279026,0,fEM,0
19552,3017277025,400,fEM,400
19553,3017275024,10000,fEM,10000
19554,3017275023,10000,fEM,10000
19555,3017275022,2000,fEM,2000
19556,3017275021,2000,fEM,2000
19557,3017275020,400,fEM,400
19558,3017275019,400,fEM,400
19559,3017275018,0,fEM,0
19560,3017275017,0,fEM,0
19561,3017275016,10000,fEM,10000
19562,3017275015,10000,fEM,10000
19563,3017275014,2000,fEM,2000
19564,3017275013,2000,fEM,2000
19565,3017275012,400,fEM,400
19566,3017275011,400,fEM,400
19567,3017275010,0,fEM,0
19568,3017275009,0,fEM,0
19569,3017275008,10000,fEM,10000
19570,3017275007,10000,fEM,10000
19571,3017275006,2000,fEM,2000
19572,3017275005,2000,fEM,2000
19573,3017275004,400,fEM,400
19574,3017275003,400,fEM,400
19575,3017275002,0,fEM,0
19576,3017275001,0,fEM,0
19577,3017274006,800,fEM,800
19578,3017274005,800,fEM,800
19579,3017272013,30,fEM,30
19580,3017269007,300,fEM,300
19581,3017269005,60,fEM,60
19582,3017269004,60,fEM,60
19583,3017269003,12,fEM,12
19584,3017269002,12,fEM,12
19585,3017269001,0,fEM,0
19586,3017268030,0,fEM,0
19587,3017268029,300,fEM,300
19588,3017268028,300,fEM,300
19589,3017268027,60,fEM,60
19590,3017268026,60,fEM,60
19591,3017268025,12,fEM,12
19592,3017268024,12,fEM,12
19593,3017268023,0,fEM,0
19594,3017268022,0,fEM,0
19595,3017268021,300,fEM,300
19596,3017268020,300,fEM,300
19597,3017268019,60,fEM,60
19598,3017268017,12,fEM,12
19599,3017268016,12,fEM,12
19600,3017268015,0,fEM,0
19601,3017268014,0,fEM,0
19602,3017267019,200,fEM,200
19603,3017267018,200,fEM,200
19604,3017267017,40,fEM,40
19605,3017267016,40,fEM,40
19606,3017267015,8,fEM,8
19607,3017267014,8,fEM,8
19608,3017267013,0,fEM,0
19609,3017267012,0,fEM,0
19610,3017267011,200,fEM,200
19611,3017267010,200,fEM,200
19612,3017267009,40,fEM,40
19613,3017267008,40,fEM,40
19614,3017267007,8,fEM,8
19615,3017267006,8,fEM,8
19616,3017267005,0,fEM,0
19617,3017267004,0,fEM,0
19618,3017267003,200,fEM,200
19619,3017267002,200,fEM,200
19620,3017267001,40,fEM,40
19621,3017266030,40,fEM,40
19622,3017266029,8,fEM,8
19623,3017266028,8,fEM,8
19624,3017266027,0,fEM,0
19625,3017266026,0,fEM,0
19626,3017262002,100,fEM,100
19627,3017262001,100,fEM,100
19628,3017261030,20,fEM,20
19629,3017261029,20,fEM,20
19630,3017261028,4,fEM,4
19631,3017261027,4,fEM,4
19632,3017261026,0,fEM,0
19633,3017261025,0,fEM,0
19634,3017261024,100,fEM,100
19635,3017261023,100,fEM,100
19636,3017261022,20,fEM,20
19637,3017261021,20,fEM,20
19638,3017261020,4,fEM,4
19639,3017261019,4,fEM,4
19640,3017261018,0,fEM,0
19641,3017261017,0,fEM,0
19642,3017261016,100,fEM,100
19643,3017261015,100,fEM,100
19644,3017261014,20,fEM,20
19645,3017261013,20,fEM,20
19646,3017261012,4,fEM,4
19647,3017261011,4,fEM,4
19648,3017261010,0,fEM,0
19649,3017261009,0,fEM,0
19650,3017260014,3,fEM,3
19651,3017260013,3,fEM,3
19652,3017260012,0.6,fEM,0.6
19653,3017260011,0.6,fEM,0.6
19654,3017260010,0,fEM,0
19655,3017260009,0,fEM,0
19656,3017260008,15,fEM,15
19657,3017260007,15,fEM,15
19658,3017260006,3,fEM,3
19659,3017260005,3,fEM,3
19660,3017260004,0.6,fEM,0.6
19661,3017260003,0.6,fEM,0.6
19662,3017260002,0,fEM,0
19663,3017260001,0,fEM,0
19664,3017259030,15,fEM,15
19665,3017259029,15,fEM,15
19666,3017259028,3,fEM,3
19667,3017259027,3,fEM,3
19668,3017259026,0.6,fEM,0.6
19669,3017259025,0.6,fEM,0.6
19670,3017259023,0,fEM,0
19671,3017259022,15,fEM,15
19672,3017259021,15,fEM,15
19673,3017259020,75,fEM,75
19674,3017259019,75,fEM,75
19675,3017259018,15,fEM,15
19676,3017259016,3,fEM,3
19677,3017259015,3,fEM,3
19678,3017259014,0,fEM,0
19679,3017259013,0,fEM,0
19680,3017259012,75,fEM,75
19681,3017259011,75,fEM,75
19682,3017259010,15,fEM,15
19683,3017259009,15,fEM,15
19684,3017259008,3,fEM,3
19685,3017259007,3,fEM,3
19686,3017259006,0,fEM,0
19687,3017259005,0,fEM,0
19688,3017259004,75,fEM,75
19689,3017259003,75,fEM,75
19690,3017259002,15,fEM,15
19691,3017258030,3,fEM,3
19692,3017258029,3,fEM,3
19693,3017258028,0,fEM,0
19694,3017258027,0,fEM,0
19695,3017258026,2500,fEM,2500
19696,3017258025,2500,fEM,2500
19697,3017258024,500,fEM,500
19698,3017258023,500,fEM,500
19699,3017258022,100,fEM,100
19700,3017258021,100,fEM,100
19701,3017258020,0,fEM,0
19702,3017258019,0,fEM,0
19703,3017258018,2500,fEM,2500
19704,3017258017,2500,fEM,2500
19705,3017258016,500,fEM,500
19706,3017258015,500,fEM,500
19707,3017258014,100,fEM,100
19708,3017258013,100,fEM,100
19709,3017258012,0,fEM,0
19710,3017258011,0,fEM,0
19711,3017258010,2500,fEM,2500
19712,3017258009,2500,fEM,2500
19713,3017258008,500,fEM,500
19714,3017258007,500,fEM,500
19715,3017258006,100,fEM,100
19716,3017258005,100,fEM,100
19717,3017258004,0,fEM,0
19718,3017257019,4000,fEM,4000
19719,3017257018,4000,fEM,4000
19720,3017257017,800,fEM,800
19721,3017257016,800,fEM,800
19722,3017257015,160,fEM,160
19723,3017257014,160,fEM,160
19724,3017257013,0,fEM,0
19725,3017257012,0,fEM,0
19726,3017257011,4000,fEM,4000
19727,3017257010,4000,fEM,4000
19728,3017257009,800,fEM,800
19729,3017257008,800,fEM,800
19730,3017257007,160,fEM,160
19731,3017257006,160,fEM,160
19732,3017257005,0,fEM,0
19733,3017257004,0,fEM,0
19734,3017257003,4000,fEM,4000
19735,3017257002,4000,fEM,4000
19736,3017256029,160,fEM,160
19737,3017256028,160,fEM,160
19738,3017256027,0,fEM,0
19739,3017256026,0,fEM,0
19740,3017256025,0,fEM,0
19741,3017256024,150,fEM,150
19742,3017256023,150,fEM,150
19743,3017256022,30,fEM,30
19744,3017256021,6,fEM,6
19745,3017256020,6,fEM,6
19746,3017256019,0,fEM,0
19747,3017256018,0,fEM,0
19748,3017256017,150,fEM,150
19749,3017256016,150,fEM,150
19750,3017256015,30,fEM,30
19751,3017256014,30,fEM,30
19752,3017256013,6,fEM,6
19753,3017256012,6,fEM,6
19754,3017256011,0,fEM,0
19755,3017256010,0,fEM,0
19756,3017256009,150,fEM,150
19757,3017256008,150,fEM,150
19758,3017256007,30,fEM,30
19759,3017256006,30,fEM,30
19760,3017256005,6,fEM,6
19761,3017256004,6,fEM,6
19762,3017256003,0,fEM,0
19763,3017256002,0,fEM,0
19764,3017256001,2500,fEM,2500
19765,3017255030,2500,fEM,2500
19766,3017255029,500,fEM,500
19767,3017255028,500,fEM,500
19768,3017255027,100,fEM,100
19769,3017255026,100,fEM,100
19770,3017255025,0,fEM,0
19771,3017255024,0,fEM,0
19772,3017255023,2500,fEM,2500
19773,3017255022,2500,fEM,2500
19774,3017255021,500,fEM,500
19775,3017255020,500,fEM,500
19776,3017255019,100,fEM,100
19777,3017255018,100,fEM,100
19778,3017255017,0,fEM,0
19779,3017255016,0,fEM,0
19780,3017255015,2500,fEM,2500
19781,3017255014,2500,fEM,2500
19782,3017255013,500,fEM,500
19783,3017255012,500,fEM,500
19784,3017255011,100,fEM,100
19785,3017255010,100,fEM,100
19786,3017255009,0,fEM,0
19787,3017255008,0,fEM,0
19788,3017255007,4000,fEM,4000
19789,3017255006,800,fEM,800
19790,3017255005,800,fEM,800
19791,3017255004,160,fEM,160
19792,3017255003,160,fEM,160
19793,3017255002,0,fEM,0
19794,3017255001,0,fEM,0
19795,3017254030,4000,fEM,4000
19796,3017254029,4000,fEM,4000
19797,3017254028,4000,fEM,4000
19798,3017254027,800,fEM,800
19799,3017254026,800,fEM,800
19800,3017254025,160,fEM,160
19801,3017254024,160,fEM,160
19802,3017254023,0,fEM,0
19803,3017254022,0,fEM,0
19804,3017254021,4000,fEM,4000
19805,3017254020,4000,fEM,4000
19806,3017254019,800,fEM,800
19807,3017254018,800,fEM,800
19808,3017254017,160,fEM,160
19809,3017254016,160,fEM,160
19810,3017254015,0,fEM,0
19811,3017254014,0,fEM,0
19812,3017254013,700,fEM,700
19813,3017254012,700,fEM,700
19814,3017254011,140,fEM,140
19815,3017254010,140,fEM,140
19816,3017254009,28,fEM,28
19817,3017254008,28,fEM,28
19818,3017254007,0,fEM,0
19819,3017254006,0,fEM,0
19820,3017254005,700,fEM,700
19821,3017254004,700,fEM,700
19822,3017254003,140,fEM,140
19823,3017254002,140,fEM,140
19824,3017254001,28,fEM,28
19825,3017253030,28,fEM,28
19826,3017253029,0,fEM,0
19827,3017253028,0,fEM,0
19828,3017253027,700,fEM,700
19829,3017253026,700,fEM,700
19830,3017253025,140,fEM,140
19831,3017253024,140,fEM,140
19832,3017253023,28,fEM,28
19833,3017253022,28,fEM,28
19834,3017253021,0,fEM,0
19835,3017253020,0,fEM,0
19836,3017253019,10000,fEM,10000
19837,3017253018,10000,fEM,10000
19838,3017253017,2000,fEM,2000
19839,3017253016,2000,fEM,2000
19840,3017253015,400,fEM,400
19841,3017253014,400,fEM,400
19842,3017253013,0,fEM,0
19843,3017253012,0,fEM,0
19844,3017253011,10000,fEM,10000
19845,3017253010,10000,fEM,10000
19846,3017253009,2000,fEM,2000
19847,3017253008,2000,fEM,2000
19848,3017253007,400,fEM,400
19849,3017253006,400,fEM,400
19850,3017253005,0,fEM,0
19851,3017253004,0,fEM,0
19852,3017253003,10000,fEM,10000
19853,3017253002,10000,fEM,10000
19854,3017253001,2000,fEM,2000
19855,3017252030,2000,fEM,2000
19856,3017252029,400,fEM,400
19857,3017252028,400,fEM,400
19858,3017252027,0,fEM,0
19859,3017252026,0,fEM,0
19860,3017251007,30,fEM,30
19861,3017251006,30,fEM,30
19862,3017251005,6,fEM,6
19863,3017251004,6,fEM,6
19864,3017251003,1.2,fEM,1.2
19865,3017251002,1.2,fEM,1.2
19866,3017251001,0,fEM,0
19867,3017250030,0,fEM,0
19868,3017250029,30,fEM,30
19869,3017250028,30,fEM,30
19870,3017250027,6,fEM,6
19871,3017250026,6,fEM,6
19872,3017250025,1.2,fEM,1.2
19873,3017250024,1.2,fEM,1.2
19874,3017250023,0,fEM,0
19875,3017250022,0,fEM,0
19876,3017250021,30,fEM,30
19877,3017250020,30,fEM,30
19878,3017250019,6,fEM,6
19879,3017250018,6,fEM,6
19880,3017250017,1.2,fEM,1.2
19881,3017250016,1.2,fEM,1.2
19882,3017250015,0,fEM,0
19883,3017250014,0,fEM,0
19884,3017250013,750,fEM,750
19885,3017250012,750,fEM,750
19886,3017250011,150,fEM,150
19887,3017250010,150,fEM,150
19888,3017250009,30,fEM,30
19889,3017250008,30,fEM,30
19890,3017250007,0,fEM,0
19891,3017250006,0,fEM,0
19892,3017250005,750,fEM,750
19893,3017250004,750,fEM,750
19894,3017250003,150,fEM,150
19895,3017250002,150,fEM,150
19896,3017250001,30,fEM,30
19897,3017249030,30,fEM,30
19898,3017249029,0,fEM,0
19899,3017249028,0,fEM,0
19900,3017249027,750,fEM,750
19901,3017249026,750,fEM,750
19902,3017249025,150,fEM,150
19903,3017249024,150,fEM,150
19904,3017249023,30,fEM,30
19905,3017249022,30,fEM,30
19906,3017249021,0,fEM,0
19907,3017249020,0,fEM,0
19908,3017242021,80,fEM,80
19909,3017242020,2000,fEM,2000
19910,3017242019,2000,fEM,2000
19911,3017242018,400,fEM,400
19912,3017242017,400,fEM,400
19913,3017242016,80,fEM,80
19914,3017242015,0,fEM,0
19915,3017242014,0,fEM,0
19916,3017242013,2000,fEM,2000
19917,3017242012,2000,fEM,2000
19918,3017242011,400,fEM,400
19919,3017242010,400,fEM,400
19920,3017242009,80,fEM,80
19921,3017242008,80,fEM,80
19922,3017242007,0,fEM,0
19923,3017242006,0,fEM,0
19924,3017242005,2000,fEM,2000
19925,3017242004,2000,fEM,2000
19926,3017242003,400,fEM,400
19927,3017242002,400,fEM,400
19928,3017242001,80,fEM,80
19929,3017241030,80,fEM,80
19930,3017241029,0,fEM,0
19931,3017241028,0,fEM,0
19932,3017241027,600,fEM,600
19933,3017241026,600,fEM,600
19934,3017241025,120,fEM,120
19935,3017241024,120,fEM,120
19936,3017241023,24,fEM,24
19937,3017241022,24,fEM,24
19938,3017241021,0,fEM,0
19939,3017241020,0,fEM,0
19940,3017241019,600,fEM,600
19941,3017241018,600,fEM,600
19942,3017241017,120,fEM,120
19943,3017241016,120,fEM,120
19944,3017241015,24,fEM,24
19945,3017241014,24,fEM,24
19946,3017241013,0,fEM,0
19947,3017241012,0,fEM,0
19948,3017241011,600,fEM,600
19949,3017241010,600,fEM,600
19950,3017241009,120,fEM,120
19951,3017241008,120,fEM,120
19952,3017241007,24,fEM,24
19953,3017241006,24,fEM,24
19954,3017241005,0,fEM,0
19955,3017241004,0,fEM,0
19956,3017237024,2000,fEM,2000
19957,3017237023,2000,fEM,2000
19958,3017237021,400,fEM,400
19959,3017237020,80,fEM,80
19960,3017237019,80,fEM,80
19961,3017237018,0,fEM,0
19962,3017237017,0,fEM,0
19963,3017237016,2000,fEM,2000
19964,3017237015,2000,fEM,2000
19965,3017237014,400,fEM,400
19966,3017237013,400,fEM,400
19967,3017237012,80,fEM,80
19968,3017237011,80,fEM,80
19969,3017237010,0,fEM,0
19970,3017237009,0,fEM,0
19971,3017237008,2000,fEM,2000
19972,3017237007,2000,fEM,2000
19973,3017237006,400,fEM,400
19974,3017237005,400,fEM,400
19975,3017237004,80,fEM,80
19976,3017237003,80,fEM,80
19977,3017237002,0,fEM,0
19978,3017237001,0,fEM,0
19979,3017235023,60,fEM,60
19980,3017235022,60,fEM,60
19981,3017235021,12,fEM,12
19982,3017235020,12,fEM,12
19983,3017235019,2.4,fEM,2.4
19984,3017235018,2.4,fEM,2.4
19985,3017235017,0,fEM,0
19986,3017235016,0,fEM,0
19987,3017235015,60,fEM,60
19988,3017235014,60,fEM,60
19989,3017235013,12,fEM,12
19990,3017235012,12,fEM,12
19991,3017235011,2.4,fEM,2.4
19992,3017235010,2.4,fEM,2.4
19993,3017235009,0,fEM,0
19994,3017235008,0,fEM,0
19995,3017235007,60,fEM,60
19996,3017235006,60,fEM,60
19997,3017235005,12,fEM,12
19998,3017235004,12,fEM,12
19999,3017235003,2.4,fEM,2.4
20000,3017235002,2.4,fEM,2.4
20001,3017235001,0,fEM,0
20002,3017234030,0,fEM,0
20003,3017230024,150,fEM,150
20004,3017230023,150,fEM,150
20005,3017230022,30,fEM,30
20006,3017230021,30,fEM,30
20007,3017230020,6,fEM,6
20008,3017230019,6,fEM,6
20009,3017230018,0,fEM,0
20010,3017230017,0,fEM,0
20011,3017230016,150,fEM,150
20012,3017230015,150,fEM,150
20013,3017230014,30,fEM,30
20014,3017230013,30,fEM,30
20015,3017230012,6,fEM,6
20016,3017230011,6,fEM,6
20017,3017230010,0,fEM,0
20018,3017230009,0,fEM,0
20019,3017230008,150,fEM,150
20020,3017230007,150,fEM,150
20021,3017230006,30,fEM,30
20022,3017230005,30,fEM,30
20023,3017230004,6,fEM,6
20024,3017230003,6,fEM,6
20025,3017230002,0,fEM,0
20026,3017230001,0,fEM,0
20027,3017219004,450,fEM,450
20028,3017219003,450,fEM,450
20029,3017219002,90,fEM,90
20030,3017219001,90,fEM,90
20031,3017218030,18,fEM,18
20032,3017218029,18,fEM,18
20033,3017218028,0,fEM,0
20034,3017218027,0,fEM,0
20035,3017218026,450,fEM,450
20036,3017218025,450,fEM,450
20037,3017218024,90,fEM,90
20038,3017218023,90,fEM,90
20039,3017218022,18,fEM,18
20040,3017218021,18,fEM,18
20041,3017218020,0,fEM,0
20042,3017218019,0,fEM,0
20043,3017218018,450,fEM,450
20044,3017218017,450,fEM,450
20045,3017218016,90,fEM,90
20046,3017218015,90,fEM,90
20047,3017218014,18,fEM,18
20048,3017218013,18,fEM,18
20049,3017218012,0,fEM,0
20050,3017218011,0,fEM,0
20051,3017218010,200,fEM,200
20052,3017218009,200,fEM,200
20053,3017218008,40,fEM,40
20054,3017218007,40,fEM,40
20055,3017218006,8,fEM,8
20056,3017218005,8,fEM,8
20057,3017218004,0,fEM,0
20058,3017218003,0,fEM,0
20059,3017218002,200,fEM,200
20060,3017218001,200,fEM,200
20061,3017217030,40,fEM,40
20062,3017217029,40,fEM,40
20063,3017217028,8,fEM,8
20064,3017217027,8,fEM,8
20065,3017217026,0,fEM,0
20066,3017217025,0,fEM,0
20067,3017217024,200,fEM,200
20068,3017217023,200,fEM,200
20069,3017217022,40,fEM,40
20070,3017217021,40,fEM,40
20071,3017217020,8,fEM,8
20072,3017217019,8,fEM,8
20073,3017217018,0,fEM,0
20074,3017217017,0,fEM,0
20075,3017217016,100,fEM,100
20076,3017217015,100,fEM,100
20077,3017217014,20,fEM,20
20078,3017217013,20,fEM,20
20079,3017217012,4,fEM,4
20080,3017217011,4,fEM,4
20081,3017217010,0,fEM,0
20082,3017217009,0,fEM,0
20083,3017217008,100,fEM,100
20084,3017217007,100,fEM,100
20085,3017217006,20,fEM,20
20086,3017217005,20,fEM,20
20087,3017217004,4,fEM,4
20088,3017217003,4,fEM,4
20089,3017217002,0,fEM,0
20090,3017217001,0,fEM,0
20091,3017216030,100,fEM,100
20092,3017216029,100,fEM,100
20093,3017216028,20,fEM,20
20094,3017216027,20,fEM,20
20095,3017216026,4,fEM,4
20096,3017216025,4,fEM,4
20097,3017216024,0,fEM,0
20098,3017216023,0,fEM,0
20099,3017182008,2000,fEM,2000
20100,3017182007,0,fEM,0
20101,3017171026,10000,fEM,10000
20102,3017171025,10000,fEM,10000
20103,3017171024,2000,fEM,2000
20104,3017171023,2000,fEM,2000
20105,3017171022,400,fEM,400
20106,3017171021,400,fEM,400
20107,3017171020,0,fEM,0
20108,3017171019,0,fEM,0
20109,3017171018,10000,fEM,10000
20110,3017171017,10000,fEM,10000
20111,3017171016,2000,fEM,2000
20112,3017171015,2000,fEM,2000
20113,3017171014,400,fEM,400
20114,3017171013,400,fEM,400
20115,3017171012,0,fEM,0
20116,3017171011,0,fEM,0
20117,3017171010,10000,fEM,10000
20118,3017171009,10000,fEM,10000
20119,3017171008,2000,fEM,2000
20120,3017171006,400,fEM,400
20121,3017171005,400,fEM,400
20122,3017171004,0,fEM,0
20123,3017171003,0,fEM,0
20124,3017171002,120,fEM,120
20125,3017171001,120,fEM,120
20126,3017170030,24,fEM,24
20127,3017170029,24,fEM,24
20128,3017170028,4.8,fEM,4.8
20129,3017170027,4.8,fEM,4.8
20130,3017170026,0,fEM,0
20131,3017170025,0,fEM,0
20132,3017170024,120,fEM,120
20133,3017170023,120,fEM,120
20134,3017170022,24,fEM,24
20135,3017170021,24,fEM,24
20136,3017170020,4.8,fEM,4.8
20137,3017170019,4.8,fEM,4.8
20138,3017170018,0,fEM,0
20139,3017170017,0,fEM,0
20140,3017170016,120,fEM,120
20141,3017170015,120,fEM,120
20142,3017170014,24,fEM,24
20143,3017170013,24,fEM,24
20144,3017170012,4.8,fEM,4.8
20145,3017170011,4.8,fEM,4.8
20146,3017170010,0,fEM,0
20147,3017170009,0,fEM,0
20148,3017170008,90,fEM,90
20149,3017170007,90,fEM,90
20150,3017170006,18,fEM,18
20151,3017170005,18,fEM,18
20152,3017170004,3.6,fEM,3.6
20153,3017170003,3.6,fEM,3.6
20154,3017170002,0,fEM,0
20155,3017170001,0,fEM,0
20156,3017169030,7.5,fEM,7.5
20157,3017169029,7.5,fEM,7.5
20158,3017169028,1.5,fEM,1.5
20159,3017169027,1.5,fEM,1.5
20160,3017169026,0.3,fEM,0.3
20161,3017169025,0.3,fEM,0.3
20162,3017169024,0,fEM,0
20163,3017169023,0,fEM,0
20164,3017169022,7.5,fEM,7.5
20165,3017169021,7.5,fEM,7.5
20166,3017169020,1.5,fEM,1.5
20167,3017169019,1.5,fEM,1.5
20168,3017169018,0.3,fEM,0.3
20169,3017169017,0.3,fEM,0.3
20170,3017169016,0,fEM,0
20171,3017169015,0,fEM,0
20172,3017169014,7.5,fEM,7.5
20173,3017169013,7.5,fEM,7.5
20174,3017169012,1.5,fEM,1.5
20175,3017169011,1.5,fEM,1.5
20176,3017169010,0.3,fEM,0.3
20177,3017169009,0.3,fEM,0.3
20178,3017169008,0,fEM,0
20179,3017169007,0,fEM,0
20180,3017168012,3.6,fEM,3.6
20181,3017168011,3.6,fEM,3.6
20182,3017168010,0,fEM,0
20183,3017168009,0,fEM,0
20184,3017168008,90,fEM,90
20185,3017168007,90,fEM,90
20186,3017168006,18,fEM,18
20187,3017168005,18,fEM,18
20188,3017168004,3.6,fEM,3.6
20189,3017168003,3.6,fEM,3.6
20190,3017168002,0,fEM,0
20191,3017168001,0,fEM,0
20192,3017167030,90,fEM,90
20193,3017167029,90,fEM,90
20194,3017167028,18,fEM,18
20195,3017167027,18,fEM,18
20196,3017160023,50,fEM,50
20197,3017160022,50,fEM,50
20198,3017160021,10,fEM,10
20199,3017160020,10,fEM,10
